,primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,fold,data_year
14040,thrnig1,[],['song'],57.124,12.2518,Luscinia luscinia,Thrush Nightingale,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/374219,thrnig1/XC374219.ogg,4,2023
14041,thrnig1,[],"['male', 'song']",54.1493,11.8833,Luscinia luscinia,Thrush Nightingale,Roland Neumann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/374235,thrnig1/XC374235.ogg,1,2023
14042,thrnig1,[],['call'],44.4445,28.7528,Luscinia luscinia,Thrush Nightingale,Gerard Kenter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/374444,thrnig1/XC374444.ogg,3,2023
14043,thrnig1,['wlwwar'],['song'],61.5644,29.5609,Luscinia luscinia,Thrush Nightingale,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/375944,thrnig1/XC375944.ogg,1,2023
14044,thrnig1,[],"['male', 'song']",54.069,23.084,Luscinia luscinia,Thrush Nightingale,Antoni Knychała,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/376998,thrnig1/XC376998.ogg,0,2023
14045,thrnig1,[],['call'],56.2423,25.3299,Luscinia luscinia,Thrush Nightingale,Kaspars Funts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/380306,thrnig1/XC380306.ogg,3,2023
14046,thrnig1,[],"['male', 'song']",53.2959,22.6056,Luscinia luscinia,Thrush Nightingale,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381335,thrnig1/XC381335.ogg,2,2023
14047,thrnig1,[],['alarm call'],56.2423,25.3299,Luscinia luscinia,Thrush Nightingale,Kaspars Funts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381479,thrnig1/XC381479.ogg,1,2023
14048,thrnig1,[],['song'],51.7687,4.7692,Luscinia luscinia,Thrush Nightingale,Frank Roos,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/388249,thrnig1/XC388249.ogg,1,2023
14049,thrnig1,[],['song'],51.7687,4.7692,Luscinia luscinia,Thrush Nightingale,Frank Roos,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/388250,thrnig1/XC388250.ogg,4,2023
14050,thrnig1,[],['song'],1.5371,35.4572,Luscinia luscinia,Thrush Nightingale,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/396432,thrnig1/XC396432.ogg,0,2023
14051,thrnig1,"['reccuc1', 'whbcou1']",['song'],-4.477,38.209,Luscinia luscinia,Thrush Nightingale,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/401145,thrnig1/XC401145.ogg,2,2023
14052,thrnig1,[],['song'],32.0799,34.7809,Luscinia luscinia,Thrush Nightingale,Stefan Greif,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/412630,thrnig1/XC412630.ogg,1,2023
14053,thrnig1,[],['call'],32.0799,34.7809,Luscinia luscinia,Thrush Nightingale,Stefan Greif,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/412631,thrnig1/XC412631.ogg,3,2023
14054,thrnig1,[],['song'],52.7505,20.5781,Luscinia luscinia,Thrush Nightingale,Jacek Szczepanek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/413816,thrnig1/XC413816.ogg,4,2023
14055,thrnig1,[],"['male', 'song']",49.634,26.2213,Luscinia luscinia,Thrush Nightingale,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/413873,thrnig1/XC413873.ogg,0,2023
14056,thrnig1,[],"['male', 'song']",49.634,26.2213,Luscinia luscinia,Thrush Nightingale,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/413930,thrnig1/XC413930.ogg,0,2023
14057,thrnig1,[],['song'],52.7004,23.8469,Luscinia luscinia,Thrush Nightingale,Andrew McCafferty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/414962,thrnig1/XC414962.ogg,0,2023
14058,thrnig1,[],"['male', 'song']",53.4775,22.6483,Luscinia luscinia,Thrush Nightingale,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/415294,thrnig1/XC415294.ogg,4,2023
14059,thrnig1,[],"['male', 'song']",53.4775,22.6483,Luscinia luscinia,Thrush Nightingale,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/415295,thrnig1/XC415295.ogg,3,2023
14060,thrnig1,[],['song'],60.4647,25.1457,Luscinia luscinia,Thrush Nightingale,Jaakko Koponen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/415653,thrnig1/XC415653.ogg,1,2023
14061,thrnig1,[],['song'],60.0615,17.5802,Luscinia luscinia,Thrush Nightingale,Nils-Olof Jerling,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/416279,thrnig1/XC416279.ogg,1,2023
14062,thrnig1,[],"['male', 'song']",48.4871,16.9278,Luscinia luscinia,Thrush Nightingale,Rudo Jureček,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/417556,thrnig1/XC417556.ogg,1,2023
14063,thrnig1,['wlwwar'],['song'],53.133,14.3499,Luscinia luscinia,Thrush Nightingale,Annette Hamann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/417611,thrnig1/XC417611.ogg,0,2023
14064,thrnig1,['wlwwar'],['song'],53.133,14.3499,Luscinia luscinia,Thrush Nightingale,Annette Hamann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/417612,thrnig1/XC417612.ogg,0,2023
14065,thrnig1,[],['song'],,,Luscinia luscinia,Thrush Nightingale,Lucian Fasola,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/418499,thrnig1/XC418499.ogg,1,2023
14066,thrnig1,[],['song'],58.1769,25.977,Luscinia luscinia,Thrush Nightingale,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/418544,thrnig1/XC418544.ogg,2,2023
14067,thrnig1,[],['song'],49.2388,21.4414,Luscinia luscinia,Thrush Nightingale,Richard Schnürmacher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/418701,thrnig1/XC418701.ogg,0,2023
14068,thrnig1,[],['song'],49.2088,21.4479,Luscinia luscinia,Thrush Nightingale,Richard Schnürmacher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/418702,thrnig1/XC418702.ogg,0,2023
14069,thrnig1,[],['song'],-23.0515,29.7267,Luscinia luscinia,Thrush Nightingale,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/418778,thrnig1/XC418778.ogg,3,2023
14070,thrnig1,[],['song'],63.8004,20.8654,Luscinia luscinia,Thrush Nightingale,Urban Lundström,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/419417,thrnig1/XC419417.ogg,0,2023
14071,thrnig1,[],['song'],56.2423,25.3299,Luscinia luscinia,Thrush Nightingale,Kaspars Funts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/420067,thrnig1/XC420067.ogg,3,2023
14072,thrnig1,[],"['male', 'song']",51.3458,23.0095,Luscinia luscinia,Thrush Nightingale,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/420197,thrnig1/XC420197.ogg,2,2023
14073,thrnig1,['wlwwar'],['alarm call'],55.7178,37.5379,Luscinia luscinia,Thrush Nightingale,Alexandra Vasilevskaya,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/421050,thrnig1/XC421050.ogg,4,2023
14074,thrnig1,[],['song'],52.0699,27.7757,Luscinia luscinia,Thrush Nightingale,Twan Mols,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/421512,thrnig1/XC421512.ogg,1,2023
14075,thrnig1,[],['song'],52.0682,27.7724,Luscinia luscinia,Thrush Nightingale,Twan Mols,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/421513,thrnig1/XC421513.ogg,2,2023
14076,thrnig1,[],['song'],52.0695,27.7803,Luscinia luscinia,Thrush Nightingale,Twan Mols,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/421918,thrnig1/XC421918.ogg,2,2023
14077,thrnig1,[],"['alarm call', 'call']",49.6642,23.9444,Luscinia luscinia,Thrush Nightingale,Stuart Fisher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/423276,thrnig1/XC423276.ogg,2,2023
14078,thrnig1,[],['alarm call'],56.2423,25.3299,Luscinia luscinia,Thrush Nightingale,Kaspars Funts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/426021,thrnig1/XC426021.ogg,2,2023
14079,thrnig1,[],['song'],52.0693,27.7882,Luscinia luscinia,Thrush Nightingale,Twan Mols,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/431404,thrnig1/XC431404.ogg,3,2023
14080,thrnig1,[],['song'],56.7153,46.9215,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/444369,thrnig1/XC444369.ogg,4,2023
14081,thrnig1,[],['song'],56.7153,46.9215,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/444371,thrnig1/XC444371.ogg,1,2023
14082,thrnig1,[],['song'],56.6651,16.2916,Luscinia luscinia,Thrush Nightingale,Simon Carrington,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/447544,thrnig1/XC447544.ogg,1,2023
14083,thrnig1,[],['song'],58.2948,13.5507,Luscinia luscinia,Thrush Nightingale,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/448638,thrnig1/XC448638.ogg,4,2023
14084,thrnig1,[],['song'],58.3176,13.6118,Luscinia luscinia,Thrush Nightingale,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/449139,thrnig1/XC449139.ogg,1,2023
14085,thrnig1,[],['song'],59.1961,15.4231,Luscinia luscinia,Thrush Nightingale,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/449140,thrnig1/XC449140.ogg,3,2023
14086,thrnig1,[],['song'],53.7014,22.8054,Luscinia luscinia,Thrush Nightingale,Sieds Rienks,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/450964,thrnig1/XC450964.ogg,2,2023
14087,thrnig1,[],"['male', 'song']",53.2022,13.5678,Luscinia luscinia,Thrush Nightingale,Peter Waardenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/455616,thrnig1/XC455616.ogg,0,2023
14088,thrnig1,[],['song'],59.3615,17.9165,Luscinia luscinia,Thrush Nightingale,Charles Farrell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/465630,thrnig1/XC465630.ogg,3,2023
14089,thrnig1,[],['song'],59.3336,18.1267,Luscinia luscinia,Thrush Nightingale,Charles Farrell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/467330,thrnig1/XC467330.ogg,4,2023
14090,thrnig1,[],"['male', 'song']",49.634,26.2213,Luscinia luscinia,Thrush Nightingale,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/469565,thrnig1/XC469565.ogg,2,2023
14091,thrnig1,['wlwwar'],['song'],60.2104,24.9921,Luscinia luscinia,Thrush Nightingale,Hannu Varkki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/470679,thrnig1/XC470679.ogg,0,2023
14092,thrnig1,[],['song'],52.2638,6.6445,Luscinia luscinia,Thrush Nightingale,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471267,thrnig1/XC471267.ogg,0,2023
14093,thrnig1,[],['song'],52.2638,6.6445,Luscinia luscinia,Thrush Nightingale,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471268,thrnig1/XC471268.ogg,4,2023
14094,thrnig1,[],['song'],52.2638,6.6445,Luscinia luscinia,Thrush Nightingale,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471269,thrnig1/XC471269.ogg,0,2023
14095,thrnig1,[],['song'],52.2638,6.6445,Luscinia luscinia,Thrush Nightingale,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471270,thrnig1/XC471270.ogg,4,2023
14096,thrnig1,[],"['male', 'song']",49.634,26.2213,Luscinia luscinia,Thrush Nightingale,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/473771,thrnig1/XC473771.ogg,4,2023
14097,thrnig1,[],['call'],42.7338,44.5866,Luscinia luscinia,Thrush Nightingale,Martin Bonte,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/473910,thrnig1/XC473910.ogg,2,2023
14098,thrnig1,[],['song'],59.278,15.273,Luscinia luscinia,Thrush Nightingale,Jan-Rune Ericson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/475140,thrnig1/XC475140.ogg,4,2023
14099,thrnig1,[],['song'],59.2598,15.4135,Luscinia luscinia,Thrush Nightingale,Jan-Rune Ericson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/475590,thrnig1/XC475590.ogg,3,2023
14100,thrnig1,[],"['male', 'song']",50.8544,19.7083,Luscinia luscinia,Thrush Nightingale,Grzegorz Kaczorowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/475762,thrnig1/XC475762.ogg,4,2023
14101,thrnig1,[],['song'],56.8496,35.8998,Luscinia luscinia,Thrush Nightingale,Zhigir Diana,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/476166,thrnig1/XC476166.ogg,0,2023
14102,thrnig1,[],['song'],49.4961,23.9346,Luscinia luscinia,Thrush Nightingale,Rostyslav Romanyshyn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/476541,thrnig1/XC476541.ogg,4,2023
14103,thrnig1,[],['song'],49.4961,23.9346,Luscinia luscinia,Thrush Nightingale,Rostyslav Romanyshyn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/476544,thrnig1/XC476544.ogg,3,2023
14104,thrnig1,[],"['male', 'song']",53.9226,20.2219,Luscinia luscinia,Thrush Nightingale,Krzysztof Jankowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/476680,thrnig1/XC476680.ogg,1,2023
14105,thrnig1,[],"['male', 'song']",55.8268,37.4676,Luscinia luscinia,Thrush Nightingale,Alexandra Vasilevskaya,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/476704,thrnig1/XC476704.ogg,0,2023
14106,thrnig1,[],['song'],55.6996,13.7342,Luscinia luscinia,Thrush Nightingale,Sheelan Barazanji,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/476747,thrnig1/XC476747.ogg,1,2023
14107,thrnig1,[],['song'],59.7696,17.5679,Luscinia luscinia,Thrush Nightingale,Jocce Ekstrom,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/476794,thrnig1/XC476794.ogg,2,2023
14108,thrnig1,[],['song'],56.4334,12.5667,Luscinia luscinia,Thrush Nightingale,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/477023,thrnig1/XC477023.ogg,4,2023
14109,thrnig1,[],['song'],52.0691,27.7618,Luscinia luscinia,Thrush Nightingale,Nicolas Martinez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/477442,thrnig1/XC477442.ogg,4,2023
14110,thrnig1,[],['song'],52.8253,23.8101,Luscinia luscinia,Thrush Nightingale,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/477571,thrnig1/XC477571.ogg,2,2023
14111,thrnig1,[],['song'],62.2762,17.4343,Luscinia luscinia,Thrush Nightingale,Jan Lindström,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/477657,thrnig1/XC477657.ogg,0,2023
14112,thrnig1,[],['song'],59.3424,17.1933,Luscinia luscinia,Thrush Nightingale,Petter Kappel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/477902,thrnig1/XC477902.ogg,1,2023
14113,thrnig1,[],['song'],59.0673,10.5238,Luscinia luscinia,Thrush Nightingale,Bjørn Penk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/478175,thrnig1/XC478175.ogg,0,2023
14114,thrnig1,[],['song'],63.828,20.1898,Luscinia luscinia,Thrush Nightingale,Tommy Andersson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/478246,thrnig1/XC478246.ogg,4,2023
14115,thrnig1,[],['song'],63.828,20.1898,Luscinia luscinia,Thrush Nightingale,Tommy Andersson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/478285,thrnig1/XC478285.ogg,2,2023
14116,thrnig1,[],['song'],56.0042,14.2557,Luscinia luscinia,Thrush Nightingale,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/478311,thrnig1/XC478311.ogg,2,2023
14117,thrnig1,['wlwwar'],['song'],56.0042,14.2557,Luscinia luscinia,Thrush Nightingale,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/478312,thrnig1/XC478312.ogg,3,2023
14118,thrnig1,[],['song'],63.828,20.1898,Luscinia luscinia,Thrush Nightingale,Tommy Andersson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/478401,thrnig1/XC478401.ogg,0,2023
14119,thrnig1,[],['song'],44.0883,28.6426,Luscinia luscinia,Thrush Nightingale,Ciubotariu Alexandru-Ionuț,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/479753,thrnig1/XC479753.ogg,0,2023
14120,thrnig1,[],"['male', 'song']",53.8628,20.3086,Luscinia luscinia,Thrush Nightingale,Krzysztof Jankowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/479836,thrnig1/XC479836.ogg,1,2023
14121,thrnig1,[],['song'],53.0663,14.3355,Luscinia luscinia,Thrush Nightingale,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/481377,thrnig1/XC481377.ogg,1,2023
14122,thrnig1,[],['song'],63.6914,20.2607,Luscinia luscinia,Thrush Nightingale,Jan Melander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/481791,thrnig1/XC481791.ogg,0,2023
14123,thrnig1,[],['song'],52.7042,23.8435,Luscinia luscinia,Thrush Nightingale,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/483440,thrnig1/XC483440.ogg,2,2023
14124,thrnig1,[],['song'],64.3077,20.8697,Luscinia luscinia,Thrush Nightingale,Niklas Andersson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/484009,thrnig1/XC484009.ogg,0,2023
14125,thrnig1,[],['song'],59.34,17.1939,Luscinia luscinia,Thrush Nightingale,Petter Kappel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/484185,thrnig1/XC484185.ogg,3,2023
14126,thrnig1,[],['call'],59.3391,17.188,Luscinia luscinia,Thrush Nightingale,Petter Kappel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/484976,thrnig1/XC484976.ogg,0,2023
14127,thrnig1,[],['song'],55.4402,13.0321,Luscinia luscinia,Thrush Nightingale,Aladdin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/486756,thrnig1/XC486756.ogg,0,2023
14128,thrnig1,[],['song'],55.7622,47.0625,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/488299,thrnig1/XC488299.ogg,0,2023
14129,thrnig1,[],['song'],54.665,46.6726,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/490123,thrnig1/XC490123.ogg,3,2023
14130,thrnig1,[],['song'],54.6666,46.6651,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/490314,thrnig1/XC490314.ogg,3,2023
14131,thrnig1,[],['song'],59.1291,18.3545,Luscinia luscinia,Thrush Nightingale,Thomas Bergman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/491679,thrnig1/XC491679.ogg,2,2023
14132,thrnig1,[],"['male', 'song']",50.2238,27.9704,Luscinia luscinia,Thrush Nightingale,Olexandr Ghryb,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/492396,thrnig1/XC492396.ogg,3,2023
14133,thrnig1,[],['alarm call'],56.0878,47.2643,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/492465,thrnig1/XC492465.ogg,3,2023
14134,thrnig1,[],['alarm call'],56.0878,47.2643,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/492467,thrnig1/XC492467.ogg,4,2023
14135,thrnig1,[],"['alarm call', 'begging call', 'juvenile']",56.0878,47.2643,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/492468,thrnig1/XC492468.ogg,2,2023
14136,thrnig1,[],"['alarm call', 'begging call', 'call', 'juvenile']",56.0878,47.2643,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/492470,thrnig1/XC492470.ogg,4,2023
14137,thrnig1,[],['calm-call'],56.0878,47.2643,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/492486,thrnig1/XC492486.ogg,2,2023
14138,thrnig1,[],['song'],56.0843,47.2708,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/494879,thrnig1/XC494879.ogg,1,2023
14139,thrnig1,[],['song'],56.0843,47.2708,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/494880,thrnig1/XC494880.ogg,0,2023
14140,thrnig1,[],['song'],56.0929,47.2579,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/494893,thrnig1/XC494893.ogg,4,2023
14141,thrnig1,[],['song'],56.0929,47.2579,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/494894,thrnig1/XC494894.ogg,2,2023
14142,thrnig1,[],['full song'],56.1377,47.353,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/494897,thrnig1/XC494897.ogg,4,2023
14143,thrnig1,[],['full song'],56.1377,47.353,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/494899,thrnig1/XC494899.ogg,0,2023
14144,thrnig1,[],['full song'],56.1377,47.353,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/494901,thrnig1/XC494901.ogg,3,2023
14145,thrnig1,[],['alarm call'],56.1377,47.353,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/494903,thrnig1/XC494903.ogg,4,2023
14146,thrnig1,[],['alarm call'],56.1377,47.353,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/494905,thrnig1/XC494905.ogg,3,2023
14147,thrnig1,[],['song'],55.653,12.574,Luscinia luscinia,Thrush Nightingale,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/49642,thrnig1/XC49642.ogg,1,2023
14148,thrnig1,[],['song'],53.064,14.3439,Luscinia luscinia,Thrush Nightingale,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/498929,thrnig1/XC498929.ogg,3,2023
14149,thrnig1,[],['alarm call'],61.4794,21.3423,Luscinia luscinia,Thrush Nightingale,Juha Honkala,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/507251,thrnig1/XC507251.ogg,2,2023
14150,thrnig1,['wlwwar'],"['adult', 'male', 'song']",53.277,22.602,Luscinia luscinia,Thrush Nightingale,David Wright,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/513809,thrnig1/XC513809.ogg,4,2023
